Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,3.31,2.98,,,,,,,
1969,3.13,1.42,-52.36,,,,,,
1970,1.44,0.9062,-36.27,,,,,,
1971,0.8984,1.45,60.35,,,,,,
1972,1.45,1.14,-21.51,,,,,,
1973,1.14,1.11,-2.74,-17.923,,,,,
1974,1.11,0.7812,-29.58,-11.265,,,,,
1975,0.7891,0.8828,13.01,-0.522,,,,,
1976,0.8906,1.06,20.36,-6.074,,,,,
1977,1.06,1.11,4.41,-0.532,,,,,
1978,1.11,1.81,63.38,10.273,-4.864,,,,
1979,1.8,3.05,68.54,31.313,7.945,,,,
1980,3.05,5.45,78.52,43.915,19.651,,,,
1981,5.44,4.94,-9.46,36.046,13.041,,,,
1982,4.88,7.06,43.04,44.776,20.002,,,,
1983,7.06,8.13,15.04,35.046,22.033,6.92,,,
1984,8.13,7.91,-2.69,20.997,26.05,12.131,,,
1985,7.91,9.59,21.35,11.966,26.939,17.032,,,
1986,9.59,7.06,-26.38,7.403,20.879,11.129,,,
1987,7.06,8.31,17.7,3.314,22.3,14.16,,,
1988,8.38,7.19,-13.53,-2.427,14.79,13.264,4.502,,
1989,7.19,8.5,18.26,1.449,10.793,17.249,9.36,,
1990,8.5,7.75,-8.82,-4.171,3.583,15.584,11.328,,
1991,7.75,12.44,60.48,11.996,9.675,17.842,11.345,,
1992,12.38,9.81,-21.11,3.375,3.344,15.635,11.362,,
1993,9.94,9.19,-6.37,5.031,1.233,11.44,11.147,4.608,
1994,9.13,7.06,-23.13,-3.644,-1.13,5.755,11.635,6.625,
1995,7.06,12.13,71.68,9.373,2.377,5.479,13.999,10.934,
1996,12.0,10.06,-17.01,-4.158,3.605,4.856,11.909,8.056,
1997,10.13,10.41,3.42,1.194,2.279,2.623,11.842,9.25,
1998,10.41,13.91,33.63,8.643,6.822,3.645,10.734,10.642,5.27
1999,13.78,20.84,49.89,24.171,9.383,6.671,10.085,14.037,9.367
2000,20.88,52.5,151.87,34.048,21.084,12.001,11.992,17.753,14.489
2001,51.75,35.02,-33.3,28.335,10.905,11.267,10.288,15.017,11.198
2002,34.85,8.25,-76.44,-4.545,-1.717,-0.048,0.782,8.354,6.82
2003,8.35,17.07,106.91,4.179,6.388,5.934,3.778,9.391,9.538
2004,17.25,22.49,31.75,1.536,12.284,6.702,5.364,8.32,11.851
2005,22.55,23.56,4.76,-14.807,6.864,7.694,4.597,6.031,11.569
2006,23.76,22.23,-5.65,-8.689,8.252,3.946,5.903,6.201,10.676
2007,22.2,26.02,17.05,25.826,9.594,6.719,5.873,5.356,11.088
2008,25.8,13.91,-46.54,-4.012,0.0,2.802,3.355,2.171,7.034
2009,13.93,20.59,48.02,-1.75,-0.121,7.396,4.523,3.901,6.573
2010,20.76,25.82,25.4,1.849,-6.851,5.165,6.202,4.041,5.322
2011,26.02,20.0,-22.54,-2.092,-5.448,4.688,2.402,4.253,4.772
2012,20.37,31.74,58.7,4.054,14.424,7.715,6.047,5.507,5.138
2013,32.41,41.23,29.9,24.273,9.219,7.513,7.794,7.236,5.561
2014,40.99,43.73,6.06,16.258,6.876,5.065,9.547,6.771,5.865
2015,43.97,53.57,22.5,15.716,8.561,0.135,7.709,8.04,5.902
2016,52.79,52.15,-2.65,21.128,8.901,2.69,8.576,5.9,6.893
2017,52.35,73.12,40.21,18.164,10.885,15.657,10.237,8.366,7.518
2018,73.71,78.55,7.43,13.759,18.9,10.712,9.041,8.962,8.296
2019,77.41,97.1,23.62,17.297,16.777,10.242,7.998,11.055,8.458
2020,98.25,143.5,47.79,21.783,18.711,12.801,5.156,10.387,10.218
2021,144.13,201.06,40.11,30.983,25.959,15.813,9.132,12.727,9.719
2022,199.43,140.22,-30.26,13.908,16.017,11.884,15.217,10.962,9.271
2023,141.91,116.92,-16.62,8.28,10.986,15.249,10.099,8.889,8.848
